onset	duration	trial_type	choice_RT	partner_RT	points	trialn
225.52566445337646	0.8035798329592581	partner-non_social_feedback-partner		0.8035798329592581		47
230.27562102744102	1.5	partner-non_social_feedback-affective				48
236.0425281610333	0.4874635267851773	partner-social_choice-choice_pentagon	0.4874635267851773			49
241.29222198533532	1.5	partner-social_feedback-informative			41.0	50
244.52496488441741	0.7515524543241554	partner-social_feedback-partner		0.7515524543241554		51
249.27491853294575	1.5	partner-social_feedback-affective				52
254.2919733147173	0.5016114221725729	partner-social_choice-choice_pentagon	0.5016114221725729			53
259.5417457628173	1.5	partner-social_feedback-informative			39.0	54
262.77436761781973	1.259982205423512	partner-social_feedback-partner		1.259982205423512		55
267.52430371312767	1.5	partner-social_feedback-affective				56
271.79136718008607	0.5007315670163734	partner-non_social_choice-choice_pentagon	0.5007315670163734			57
276.0414230395527	1.5	partner-non_social_feedback-informative			41.0	58
0.0	0.0	partner-non_social_feedback-partner		0.0		59
0.0	1.5	partner-non_social_feedback-affective				60
287.2907614111473	0.6029275114178745	partner-non_social_choice-choice_pentagon	0.6029275114178745			61
291.5405803021422	1.5	partner-non_social_feedback-informative			39.0	62
294.77336708427447	1.3530874102816597	partner-non_social_feedback-partner		1.3530874102816597		63
300.52343958273104	1.5	partner-non_social_feedback-affective				64
304.790225489397	0.4478726045799704	partner-non_social_choice-choice_pentagon	0.4478726045799704			65
312.0400743671425	1.5	partner-non_social_feedback-informative			35.0	66
315.2726965878373	1.2923627767877406	partner-non_social_feedback-partner		1.2923627767877406		67
320.0226396312946	1.5	partner-non_social_feedback-affective				68
325.03939564263237	0.4692809506232152	partner-non_social_choice-choice_pentagon	0.4692809506232152			69
332.2895220806713	1.5	partner-non_social_feedback-informative			34.0	70
335.52208798478483	1.2543882135978492	partner-non_social_feedback-partner		1.2543882135978492		71
340.2719344855313	1.5	partner-non_social_feedback-affective				72
344.53897235404384	0.42337416041664255	partner-non_social_choice-choice_pentagon	0.42337416041664255			73
348.7887133526246	1.5	partner-non_social_feedback-informative			29.0	74
353.0218453480857	0.7701149845615873	partner-non_social_feedback-partner		0.7701149845615873		75
360.7713616288802	1.5	partner-non_social_feedback-affective				76
365.7881670086499	0.24235730969121505	partner-social_choice-choice_pentagon	0.24235730969121505			77
371.0380378279205	1.5	partner-social_feedback-informative			29.0	78
375.2707818240797	1.3427427125798204	partner-social_feedback-partner		1.3427427125798204		79
380.0208773611366	1.5	partner-social_feedback-affective				80
384.28769800855036	0.33847618302297633	partner-social_choice-choice_pentagon	0.33847618302297633			81
391.55431971947024	1.5	partner-social_feedback-informative			30.0	82
397.7701058422599	1.4108524977318666	partner-social_feedback-partner		1.4108524977318666		83
405.5200861863103	1.5	partner-social_feedback-affective				84
409.7873460299188	0.2952382136527376	partner-non_social_choice-choice_pentagon	0.2952382136527376			85
415.05332010015627	1.5	partner-non_social_feedback-informative			33.0	86
418.2694283976725	0.9650438592798308	partner-non_social_feedback-partner		0.9650438592798308		87
423.0199243675634	1.5	partner-non_social_feedback-affective				88
427.28688544073793	0.3062159243545466	partner-non_social_choice-choice_pentagon	0.3062159243545466			89
434.552420680473	1.5	partner-non_social_feedback-informative			27.0	90
438.76934008303397	0.95448340324765	partner-non_social_feedback-partner		0.95448340324765		91
444.5353896686866	1.5	partner-non_social_feedback-affective				92
448.8024158350527	0.2271178234295803	partner-social_choice-choice_pentagon	0.2271178234295803			93
453.0521370862607	1.5	partner-social_feedback-informative			26.0	94
457.28494471284193	1.2084459512579997	partner-social_feedback-partner		1.2084459512579997		95
463.034711127023	1.5	partner-social_feedback-affective				96
467.3019417152646	0.6221259801923225	partner-social_choice-choice_pentagon	0.6221259801923225			97
471.5515313173218	1.5	partner-social_feedback-informative			46.0	98
475.7842171684388	1.202906447553687	partner-social_feedback-partner		1.202906447553687		99
483.5340325853594	1.5	partner-social_feedback-affective				100
488.55092536553633	0.57664485557234	partner-social_choice-choice_pentagon	0.57664485557234			101
492.80087444291354	1.5	partner-social_feedback-informative			47.0	102
496.03350909713936	1.1969361585724982	partner-social_feedback-partner		1.1969361585724982		103
500.78359293204994	1.5	partner-social_feedback-affective				104
506.55036549095433	0.4668055808997451	partner-social_choice-choice_pentagon	0.4668055808997451			105
510.80022204823405	1.5	partner-social_feedback-informative			47.0	106
517.0329331321054	1.7739620652964732	partner-social_feedback-partner		1.7739620652964732		107
521.7829588219738	1.5	partner-social_feedback-affective				108
526.7997846805001	0.3280400622988964	partner-social_choice-choice_pentagon	0.3280400622988964			109
531.0495165367794	1.5	partner-social_feedback-informative			51.0	110
535.282550526761	1.1019454453235085	partner-social_feedback-partner		1.1019454453235085		111
543.032124221213	1.5	partner-social_feedback-affective				112
		partner-social_choice-choice_pentagon_catch	0.0			113
0.0	1.5	partner-social_feedback-informative_catch			33.0	114
546.5322213124617	1.4588726224983477	partner-social_feedback-partner_catch		1.4588726224983477		115
552.2818432782689	1.5	partner-social_feedback-affective_catch				116
563.0483799657786	0.5914802520792364	partner-social_choice-choice_pentagon	0.5914802520792364			117
568.2984983585911	1.5	partner-social_feedback-informative			31.0	118
574.5310404927186	1.230340302084187	partner-social_feedback-partner		1.230340302084187		119
579.2809191743701	1.5	partner-social_feedback-affective				120
584.2979132512546	0.5592430320120911	partner-social_choice-choice_pentagon	0.5592430320120911			121
589.5477383590149	1.5	partner-social_feedback-informative			56.0	122
595.7804088510647	1.5845079667842583	partner-social_feedback-partner		1.5845079667842583		123
601.5302827787191	1.5	partner-social_feedback-affective				124
605.7972518971192	0.533307783645796	partner-non_social_choice-choice_pentagon	0.533307783645796			125
610.0470788333396	1.5	partner-non_social_feedback-informative			52.0	126
613.2797719982991	1.3576911079408092	partner-non_social_feedback-partner		1.3576911079408092		127
619.02970516807	1.5	partner-non_social_feedback-affective				128
623.2970546062397	0.5051864279967049	partner-non_social_choice-choice_pentagon	0.5051864279967049			129
627.5469572407219	1.5	partner-non_social_feedback-informative			52.0	130
630.7791040617058	1.204895446804585	partner-non_social_feedback-partner		1.204895446804585		131
638.5290284548672	1.5	partner-non_social_feedback-affective				132
643.5461322393776	0.4306214461585114	partner-non_social_choice-choice_pentagon	0.4306214461585114			133
647.8125926800876	1.5	partner-non_social_feedback-informative			49.0	134
651.0285733510673	1.240933670404047	partner-non_social_feedback-partner		1.240933670404047		135
658.7784154635092	1.5	partner-non_social_feedback-affective				136
		partner-social_choice-choice_pentagon_catch	0.0			137
0.0	1.5	partner-social_feedback-informative_catch			47.0	138
663.7782593129888	1.351220186495084	partner-social_feedback-partner_catch		1.351220186495084		139
669.5447919778862	1.5	partner-social_feedback-affective_catch				140
687.811049093797	0.7333907226111478	partner-non_social_choice-choice_pentagon	0.7333907226111478			141
692.0613269283584	1.5	partner-non_social_feedback-informative			46.0	142
0.0	0.0	partner-non_social_feedback-partner		0.0		143
0.0	1.5	partner-non_social_feedback-affective				144
706.5606034065677	0.3465715087095305	partner-social_choice-choice_pentagon	0.3465715087095305			145
710.8105341993414	1.5	partner-social_feedback-informative			46.0	146
715.0432807553442	1.2495475474679552	partner-social_feedback-partner		1.2495475474679552		147
719.7932969372197	1.5	partner-social_feedback-affective				148
724.0600630965127	0.4734871409864354	partner-non_social_choice-choice_pentagon	0.4734871409864354			149
728.3097441215914	1.5	partner-non_social_feedback-informative			45.0	150
734.5426022136808	1.1997881911447619	partner-non_social_feedback-partner		1.1997881911447619		151
739.2925525709798	1.5	partner-non_social_feedback-affective				152
745.0595701435814	0.3385785768068672	partner-non_social_choice-choice_pentagon	0.3385785768068672			153
750.309368921512	1.5	partner-non_social_feedback-informative			41.0	154
753.5422262822168	1.195674520879038	partner-non_social_feedback-partner		1.195674520879038		155
759.2918423969504	1.5	partner-non_social_feedback-affective				156
765.0591612998305	0.3944416997228473	partner-social_choice-choice_pentagon	0.3944416997228473			157
770.3086733751662	1.5	partner-social_feedback-informative			41.0	158
773.5413625175123	1.3170199313153717	partner-social_feedback-partner		1.3170199313153717		159
778.2914083204461	1.5	partner-social_feedback-affective				160
